sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
VCC2TF2,DF_E_4180640,oggm4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FF,-,[-86.55879  -21.899534],[23.593227 48.932102],[ 16.560366 -82.86543 ]
VCC2TM1,DF_E_3686244,high_ogg,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MM,-,[53.144012 41.93229 ],[-13.724115 -18.403408],[-32.442287 -28.37997 ]
TEF2,DF_E_3497503,high_m4a,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MF,E,[31.965603 78.009026],[ 11.8036375 -23.410513 ],[ 9.292264 -6.392835]
TEF2,DF_E_2424218,oggm4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FF,E,[ -1.0736883 -20.312765 ],[ 22.700724 -47.17336 ],[-44.606884   7.409106]
VCC2TF1,DF_E_4049837,high_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,[-9.646851 26.255072],[14.305113 38.695335],[-8.52386 37.02005]
VCC2TF2,DF_E_3541354,high_m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,[ 59.10372  -21.683504],[14.975064 53.31064 ],[ 12.391557 -10.654276]
LA_0011,DF_E_3399580,low_mp3,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 38.08325  -47.459015],[11.506815 85.29474 ],[-32.927612 -77.53812 ]
TGF1,DF_E_3542651,high_ogg,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,G,[48.550766 31.985273],[-9.655624 35.170647],[-24.492105 -33.52952 ]
LA_0021,DF_E_2822978,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-26.361897   -5.0414457],[22.092323  -6.4692674],[-65.81884  -51.182392]
LA_0013,DF_E_4742892,low_mp3,asvspoof,A16,spoof,notrim,progress,waveform_concatenation,-,-,-,-,[-18.415508 -38.678337],[ -0.5836862 -43.378677 ],[66.0952    -3.7910988]
LA_0039,DF_E_4274207,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -5.0217648 -94.07096  ],[ -5.712357 -78.55102 ],[-68.29906  38.58793]
TGF1,DF_E_3822626,low_ogg,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FF,G,[-49.197266  63.97565 ],[42.272728  8.465336],[ 39.475567 -41.485703]
TFM1,DF_E_4151937,low_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MM,F,[ -0.5289002 -37.66525  ],[ 25.875341 -36.887802],[ 18.453297 -84.50551 ]
TGM1,DF_E_4283979,high_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,G,[  0.720313 -14.593072],[48.96335  23.728666],[55.341522  8.92365 ]
VCC2TM1,DF_E_4020271,nocodec,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,FM,-,[-82.73258   28.087475],[47.483192 26.471764],[-38.477955  19.789127]
LA_0018,DF_E_4543347,low_mp3,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[35.08437 54.32589],[-60.849503  21.289341],[-83.85191  19.07067]
TMM1,DF_E_2095438,nocodec,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,M,[35.47301  55.621494],[-48.771496  51.49686 ],[-36.87202   30.882566]
TEF1,DF_E_3318058,low_ogg,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,[79.12983  40.225456],[ 28.068039 -17.122818],[28.339245   3.0491643]
TFF1,DF_E_2961552,nocodec,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,F,[ 15.90666 -17.3479 ],[-34.611187 -48.361343],[47.81812   9.635888]
VCC2TM2,DF_E_4336343,high_ogg,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FM,-,[ 47.709316 -14.002652],[ 4.047308 54.973106],[ 47.8112   -49.771023]
VCC2TM1,DF_E_3050387,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FM,-,[1.9835237 8.019708 ],[ 39.299553 -31.857492],[  7.344934 -57.427418]
VCC2TM1,DF_E_3877928,mp3m4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MM,-,[-28.889238  59.228775],[-24.465921 -14.753266],[-19.305742 -35.11598 ]
VCC2TF1,DF_E_2310943,low_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FF,-,[ 45.20728 -14.66671],[16.159851 53.059364],[ 12.915527 -66.09786 ]
TGM1,DF_E_2992856,nocodec,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,MM,G,[34.696354 -7.310941],[-35.652134  10.450536],[ 4.6275682 10.349477 ]
TGM1,DF_E_2270085,oggm4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,G,[-35.540783  21.544413],[ 16.72006 -26.68444],[-53.870747 -67.98022 ]
TEF1,DF_E_2169773,low_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,FF,E,[ 30.631292 -58.26032 ],[-8.814678 82.93247 ],[-84.77588   18.688438]
TEF2,DF_E_2941983,mp3m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FF,E,[32.7194  83.02713],[ 16.605392 -53.526886],[ 74.82565 -26.30197]
VCC2TM1,DF_E_2370262,high_m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,[-21.394253  18.143536],[-39.424263 -48.119804],[  1.8889747 -36.38322  ]
TEM2,DF_E_2687271,high_ogg,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MM,E,[  2.5114586 -19.518034 ],[-3.1015368 46.00745  ],[59.342354 43.88961 ]
LA_0036,DF_E_3102480,low_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-31.20001 -68.67322],[ 49.11411  -34.599854],[ 35.705574 -78.5657  ]
VCC2TF1,DF_E_2956698,low_mp3,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FF,-,[  0.3461055 -16.511333 ],[10.792813 54.68301 ],[70.51556  13.043021]
VCC2TM2,DF_E_4865782,low_mp3,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[-79.62343 -32.07653],[-48.405853  20.38332 ],[-26.946886 -53.27625 ]
TEF1,DF_E_4867823,high_ogg,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,MF,E,[-17.598852   5.420386],[-55.79947  -18.709814],[55.01899  -1.356893]
LA_0015,DF_E_3149216,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-49.37953  44.28887],[11.900248 84.413506],[-35.38234  78.94779]
TEF1,DF_E_4471250,low_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MF,E,[ -3.255083 -11.751373],[ 39.84373 -53.56489],[ 77.4655   -14.985219]
VCC2TF2,DF_E_2921523,nocodec,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FF,-,[ 72.87129 -16.59334],[-4.041001 49.529613],[ 42.668358 -32.06076 ]
LA_0003,DF_E_4712195,nocodec,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[75.00417  45.875713],[ 6.215354 84.39208 ],[-38.049152 -69.97933 ]
VCC2TM2,DF_E_2740050,high_m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FM,-,[-17.135206  14.472936],[ 28.767717 -13.202215],[-18.988064  40.189793]
LA_0039,DF_E_3222229,oggm4a,asvspoof,A07,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-25.444351 -32.326694],[ 8.973563  -6.3266783],[-31.202633 -78.75025 ]
TGM1,DF_E_4134162,low_m4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,G,[ -5.488255 -14.398172],[  8.782831 -43.53008 ],[-12.996159 -37.034992]
TGF1,DF_E_2535089,low_m4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FF,G,[23.40257 75.46326],[  9.358397 -13.068568],[-35.87143   30.667253]
TGF1,DF_E_2332752,low_ogg,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,G,[  5.5031495 -41.114952 ],[  8.991165 -23.129541],[76.06366  -8.783707]
LA_0014,DF_E_3810032,nocodec,asvspoof,A13,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-27.603682  58.333054],[31.008278 21.364885],[24.352156 11.84588 ]
TEM1,DF_E_3102129,high_m4a,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MM,E,[49.94456 31.53197],[10.811339 36.56869 ],[ 44.594097 -54.02395 ]
LA_0008,DF_E_3273291,nocodec,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[ 42.87421 -37.42064],[-3.5432966 84.35362  ],[-48.179546  64.96972 ]
LA_0026,DF_E_2005189,high_m4a,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-85.01116  -20.987146],[-19.494183  35.14214 ],[-51.757385 -36.079292]
VCC2TM1,DF_E_4909820,mp3m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MM,-,[-83.20703  -25.724638],[ 6.1915097 16.138262 ],[  9.856409 -11.953795]
LA_0048,DF_E_2379927,low_mp3,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[54.657932  -1.8723807],[-9.912109 39.560234],[  5.307343 -58.424267]
TEF2,DF_E_4754020,low_mp3,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MF,E,[36.263393 57.539692],[-13.857947    -0.87258583],[ 3.392241 64.53969 ]
VCC2TF2,DF_E_2098538,nocodec,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MF,-,[-52.374813 -14.12762 ],[37.50402   2.899776],[-20.640787  52.23581 ]
LA_0002,DF_E_2112161,mp3m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-60.84527  -33.622086],[-60.638763  -9.238948],[-40.561607 -75.74069 ]
TGM1,DF_E_2317615,oggm4a,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MM,G,[24.613958 77.599396],[ 7.9598174 79.01405  ],[73.014114 11.974163]
LA_0034,DF_E_2127141,low_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-4.58771 47.6622 ],[ 28.600735 -39.538338],[-28.723883 -37.227535]
LA_0023,DF_E_4177606,low_m4a,asvspoof,A16,spoof,notrim,progress,waveform_concatenation,-,-,-,-,[35.339252   7.7268314],[-22.367205    1.8010733],[-91.009384   -1.0645967]
LA_0034,DF_E_4926407,mp3m4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[68.643715  -7.9992642],[21.790302 21.623764],[  1.6741805 -37.993877 ]
LA_0019,DF_E_2921798,low_mp3,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-19.94471 -34.45279],[-34.35956  -35.325382],[65.15223  36.419693]
LA_0047,DF_E_4238104,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -2.4391515 -96.14464  ],[ -5.6227994 -83.40751  ],[-55.34076  37.31622]
VCC2TM2,DF_E_2519451,high_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[-71.60951    8.592089],[ 45.17801  -20.090694],[  6.428438 -51.99907 ]
TGM1,DF_E_2190808,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FM,G,[15.425092 15.154345],[-41.310635    6.4585133],[53.775    10.340669]
LA_0039,DF_E_2418335,nocodec,asvspoof,A08,spoof,notrim,progress,neural_vocoder_nonautoregressive,-,-,-,-,[-6.951499 32.82216 ],[-19.222288  15.312305],[-24.905916 -64.532585]
VCC2TF1,DF_E_3716259,low_ogg,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MF,-,[-11.967909 -40.85153 ],[50.02572  28.644073],[ 7.3475304 57.507004 ]
TMM1,DF_E_3428945,oggm4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,M,[39.101944    0.09936003],[-14.2896805 -17.504463 ],[ 34.456047 -12.362875]
TEM2,DF_E_3926727,high_mp3,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FM,E,[-32.827133 -29.316406],[19.570736 36.172337],[-7.849371 25.329868]
TEM2,DF_E_3002877,high_ogg,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,MM,E,[-40.36307   31.584633],[  9.55758  -24.991035],[-6.5631804   0.68191314]
TEF1,DF_E_3512096,nocodec,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,FF,E,[74.481964 14.206481],[-2.4992044 83.56318  ],[30.330677 62.48821 ]
LA_0046,DF_E_2810254,high_m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 1.0070745 18.117968 ],[-34.80452  -40.607418],[30.969942 16.793524]
TMF1,DF_E_2135215,high_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,M,[35.061474 25.752079],[ 10.978308 -50.739048],[ 6.8202486 -2.81511  ]
LA_0003,DF_E_3645269,low_mp3,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-51.60584 -63.24924],[-30.062956  39.081905],[ 42.417873 -27.795053]
TEF2,DF_E_2944487,nocodec,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,FF,E,[ 13.44068  -20.183855],[-18.107075 -46.21738 ],[-49.85936 -71.66924]
TGM1,DF_E_4163254,oggm4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MM,G,[-26.26561  -36.953796],[65.21362  22.678017],[27.681396   2.1351202]
VCC2TF1,DF_E_4761765,nocodec,vcc2018,HUB-B00,spoof,notrim,eval,unknown,HUB,B00,FF,-,[50.585823  -2.6038284],[-19.027472  11.94336 ],[-55.56362 -69.16059]
LA_0015,DF_E_2955020,low_m4a,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-81.8018   -30.647945],[-16.345499  41.79141 ],[39.05489   -6.4132442]
VCC2TM2,DF_E_3830771,low_ogg,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FM,-,[-30.164162  -6.320824],[ 43.625084 -10.502307],[ 8.6884759e-03 -1.3053316e+01]
VCC2TF2,DF_E_2499321,low_ogg,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MF,-,[-41.15142  29.37306],[ 30.140324 -19.441868],[67.57214  43.139652]
VCC2TF2,DF_E_2379381,oggm4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-,[ 2.7357717 24.9798   ],[-13.339098    0.8906766],[-23.469248  48.933735]
VCC2TF2,DF_E_2556475,low_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-,[37.153294 77.31395 ],[ 21.060211 -15.742104],[ 33.770878 -17.919899]
LA_0001,DF_E_3949056,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 13.904167 -81.29629 ],[-13.908318 -83.057106],[-69.100716  44.858994]
LA_0014,DF_E_2905346,oggm4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[ 42.66449  -37.788826],[ 1.8882769 81.84868  ],[27.072891 60.681618]
TGM1,DF_E_4456382,high_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FM,G,[-10.932048  26.15316 ],[ 19.38162  -18.469683],[65.601616   1.4051547]
VCC2TF2,DF_E_2247284,high_m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MF,-,[-15.456648 -64.492355],[ 46.563595 -15.589104],[ 25.887152 -74.492775]
LA_0001,DF_E_4252325,mp3m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[0.2086161 5.2703056],[41.05972 20.27654],[ 15.916145 -72.71816 ]
TGM1,DF_E_4631101,high_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MM,G,[-42.411777 -20.463617],[15.669388 20.172726],[-49.552517 -25.644665]
TEF2,DF_E_3187092,mp3m4a,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FF,E,[-51.54206    -3.8544388],[16.644793 82.93106 ],[-33.92577  41.60874]
TMF1,DF_E_3250402,high_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,M,[32.764023 56.136806],[-39.282207   9.757995],[ 39.226154 -76.764336]
VCC2TM2,DF_E_3103043,nocodec,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[-32.383617 -68.48976 ],[25.58244  29.864155],[-84.01775   -8.958538]
LA_0040,DF_E_3183208,oggm4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ -3.909782 -69.279594],[-10.033142  10.544809],[ 12.609054 -62.766182]
TEM2,DF_E_4973632,high_mp3,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MM,E,[ 71.42995  -16.432669],[-47.876587   8.299033],[51.126186  5.155925]
VCC2TM2,DF_E_4969921,high_mp3,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MM,-,[46.76097 67.40635],[24.583422   7.0570507],[-20.792599   -2.5731308]
LA_0003,DF_E_2383885,high_m4a,asvspoof,A12,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[28.55701 59.14441],[-39.64754    -1.6691136],[ 31.263607 -36.961407]
TEM1,DF_E_3474793,low_m4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FM,E,[30.669147  -6.5732703],[  1.7361394 -29.359081 ],[ 34.142906 -34.897808]
VCC2TM1,DF_E_3754796,low_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,[-39.66002  -27.031267],[28.437235 -3.940928],[63.044918 18.378872]
LA_0002,DF_E_2931307,low_ogg,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[14.276163 29.88632 ],[-48.6551    -5.762676],[64.34336   -3.4482486]
TEF1,DF_E_4004333,oggm4a,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,FF,E,[ 0.578252 40.688805],[-5.962215   5.7835712],[ 41.881832 -53.814857]
LA_0013,DF_E_2183532,low_mp3,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-13.277181    0.5010536],[23.0228   23.187965],[ 6.261619  -8.4656925]
VCC2TM2,DF_E_2666173,oggm4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,MM,-,[ 62.22861 -51.59323],[42.75714  42.426525],[-4.0991964 32.614395 ]
VCC2TM2,DF_E_2184889,high_mp3,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-,[ 75.29815 -13.04672],[-51.95751   15.403076],[ 39.06549 -46.60609]
LA_0018,DF_E_3346765,nocodec,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-39.3881   58.46734],[ 18.503435 -36.45045 ],[ 39.16052 -29.96852]
VCC2TM2,DF_E_3959037,high_mp3,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-,[-34.235367 -24.324356],[-19.343534   -2.3101766],[-7.9916253 80.582855 ]
VCC2TF2,DF_E_2792401,high_mp3,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FF,-,[38.56558   -6.8140683],[-1.2890598 55.074318 ],[ 40.83868  -62.107204]
TGM1,DF_E_2619296,low_ogg,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MM,G,[-19.594791 -63.79483 ],[-1.1649488 -1.4204476],[-14.65197   50.291477]
LA_0009,DF_E_3566421,nocodec,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 83.30559  -11.666956],[-12.087347  42.02547 ],[  3.781875 -71.90423 ]
TGF1,DF_E_3985317,low_ogg,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,G,[-40.89776   62.554928],[-22.47396  12.59591],[-61.30506  -56.863132]
TFF1,DF_E_4586252,oggm4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F,[-1.5015545  3.5207298],[1.005256  1.5872964],[ 7.772241 -8.849973]
LA_0021,DF_E_3874534,mp3m4a,asvspoof,A10,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[-27.963026 -31.989195],[-59.742004 -17.522743],[-61.436134  10.142631]
VCC2TF1,DF_E_3760993,high_ogg,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FF,-,[ 63.11272 -17.1313 ],[-10.528698  46.985764],[ 2.6216066 -4.322043 ]
TFF1,DF_E_3842662,mp3m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,F,[ 50.970345 -15.062843],[-2.188613 33.87615 ],[65.30191  41.142536]
TFF1,DF_E_4395956,low_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FF,F,[-35.812046  39.258984],[ 23.821522 -21.427723],[ 17.574934 -80.24212 ]
LA_0043,DF_E_3530148,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 13.196672 -76.2911  ],[ -5.2347727 -87.17861  ],[-68.87905  41.84287]
VCC2TF2,DF_E_2837829,oggm4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,[42.994823 -9.330925],[-51.383247  34.81684 ],[-14.57014  31.75635]
VCC2TM1,DF_E_3002135,high_m4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MM,-,[-11.98446   42.265488],[-21.943474   6.412529],[-34.38173 -71.86309]
VCC2TM1,DF_E_3276184,nocodec,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,[ 7.8978114 40.93659  ],[-6.425189 49.305187],[-30.049578 -72.5267  ]
LA_0028,DF_E_4451192,high_ogg,asvspoof,A12,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[-26.66112   58.966812],[-53.759598  -8.044692],[-90.33359    -2.0791001]
TEF2,DF_E_4724863,high_ogg,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FF,E,[-34.961994  24.643188],[ -7.447967 -45.917835],[-1.3732967  6.4482107]
LA_0032,DF_E_2463120,low_mp3,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 49.614418 -75.550186],[27.591295 28.965433],[  7.6945047 -33.368652 ]
VCC2TM1,DF_E_3703765,high_m4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,[-68.16681   19.988787],[45.929993 41.799572],[ -5.256571 -13.361648]
LA_0013,DF_E_3633367,low_mp3,asvspoof,A11,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-17.439838   5.485979],[-53.469353  33.293182],[-18.51726    9.603819]
TEM2,DF_E_3937611,low_ogg,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,FM,E,[-62.08891   52.059994],[45.389942 16.794708],[-48.587826 -25.897888]
LA_0004,DF_E_2917918,mp3m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-48.86375 -15.47213],[-44.922146 -34.44085 ],[-12.446994 -36.431145]
LA_0018,DF_E_4243252,high_m4a,asvspoof,A08,spoof,notrim,progress,neural_vocoder_nonautoregressive,-,-,-,-,[-15.597546 -65.28659 ],[-51.853817 -44.69497 ],[58.247223  9.050107]
TFF1,DF_E_4950063,oggm4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FF,F,[ 28.69966  -60.134415],[-13.610831  76.09526 ],[-64.13274  -46.525715]
TFF1,DF_E_4179963,high_m4a,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FF,F,[50.929653  -2.6218114],[-65.650116   -2.7686653],[37.965782 66.99875 ]
VCC2SM1,DF_E_4541579,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 29.344667 -58.022762],[-34.91472 -74.33965],[-32.378864  81.67253 ]
VCC2TM1,DF_E_3214123,nocodec,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MM,-,[ 10.547597 -42.831776],[ 40.184654 -48.78463 ],[ 3.206205 -3.23968 ]
VCC2TM2,DF_E_4001767,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,[ 60.208107 -15.741357],[ 0.45395392 54.257587  ],[20.305845 17.310709]
TEF1,DF_E_4941053,high_m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FF,E,[ 36.091576 -51.62903 ],[ 3.9621475 79.31636  ],[-83.34872   18.423014]
TEF1,DF_E_3202996,high_m4a,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FF,E,[-48.61242   43.701057],[ 8.292812 81.13295 ],[-31.908045 -77.064026]
LA_0015,DF_E_3051400,oggm4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-16.291798  37.50941 ],[  7.134745 -27.013195],[ 32.96645  -31.779486]
TGF1,DF_E_3732739,high_ogg,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,G,[43.02031  -9.347887],[14.8991995 41.579605 ],[-22.988035  25.967735]
TMF1,DF_E_3991020,low_mp3,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MF,M,[-53.466606 -11.570736],[-50.02368 -44.76177],[56.263565 16.96755 ]
LA_0008,DF_E_4958415,high_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 2.7799194 85.674385 ],[-49.93755  -28.308495],[-63.666306 -45.722824]
