utt,Speaker name,TTS or VC,Is multi-speaker?,Language,Gender,Age,Noise type 1,Noise type 2,Noise type 3,Source link,Collector,label
IU_AIcover_writeyournumber_8,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=6IgeT060CW4,WOONGJAE LEE,spoof
2021_10_05_AI_WEATHER_5,YOO SEUNGMIN,TTS,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=lPfSRUZx_bQ,KWONWOO JEONG,spoof
LOL_Dopa_6,TTS_GangDo,TTS,No,Korean,Male,Child,Music,-,-,https://youtu.be/QipDWk7_f0s?si=FB7uMidYTlZndUq-,INSEOK LEE,spoof
tvshow_radiostar_2,HA SEOKJIN,-,No,Korean,Male,Adult,Crowded,Music,-,https://www.youtube.com/watch?v=VYouryzXhQI,KWONWOO JEONG,bonafide
20230914_mbcnews_japan_1,Lee WhiJun(Anouncer),-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=FzDl6dq2yzc,INSEOK LEE,bonafide
HANI_AIcover_Pretty_7,HANI,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=VxrDni7vfOY,WOONGJAE LEE,spoof
20230926_jtbcnews_9,SHIN HYEWON,-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=WQ1DGLk0Yf4,KWONWOO JEONG,bonafide
KBS_Soccer_Barain_4,Nam HyunJong,-,No,Korean,Male,Adult,Music,Crowded,-,https://youtu.be/k8duJ8fZTgA?si=lxYjhy3uhkb8MgAl,INSEOK LEE,bonafide
AI_PARKMYUNGSOO_NEWJEANS_5,PARK MYUNGSOO,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=aI7C5zK_2Ns,KWONWOO JEONG,spoof
brothers_karamazov_maleAI_10,TTS_MALE,TTS,No,English,Male,Adult,-,-,-,Text to Speech Program,KWONWOO JEONG,spoof
HANI_AIcover_Pretty_8,HANI,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=VxrDni7vfOY,WOONGJAE LEE,spoof
presidentyoon_ai_1,YOON SUK YEOL,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=Gb0qZGx0zXc,KWONWOO JEONG,bonafide
230914_YTN_japan_6,Fabien,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=OmIATrHoIzw,WOONGJAE LEE,bonafide
20230920_ytn_weather_8,WON LEEDA,-,No,Korean,Female,Adult,Random noise,-,-,https://www.youtube.com/watch?v=Dd_lpyiEV68,KWONWOO JEONG,bonafide
KimKyungHo_AIcover_You_1,KimKyungHo,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=6x8R0PP9Vm4,WOONGJAE LEE,spoof
230708_SBS_AI_5,Yoon YoungHyun,-,No,Korean,Male,Adult,Crowded,-,-,https://www.youtube.com/watch?v=3R7ys0mEmaI,WOONGJAE LEE,bonafide
20230913_sbs_news_militaryminister_2,FEMALE NEWSCASTER,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=NdQ0pVzHkjg,KWONWOO JEONG,bonafide
GD_AIcover_HypeBoy_6,G-Dragon,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/2wHfMukP4hk?si=6nmOX8lotxo1-Ven,INSEOK LEE,spoof
Yonsei_4,TTS_Dream,TTS,No,Korean,Male,Adult,Music,-,-,https://youtube.com/shorts/eQq13HHCD28?si=wHwMClvf_peHRsYS,INSEOK LEE,spoof
AI_ANCHOR_KIMJOOHA_2,KIM JOOHA,VC,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=H6JThNQPER0,KWONWOO JEONG,spoof
HaeRin_AIcover_FirstLove_10,HaeRin,VC,No,Korean,Female,Teenager,Music,-,-,https://www.youtube.com/watch?v=OaVKYrhywkU,WOONGJAE LEE,spoof
221027_Hansal_4,Naeil,-,No,Korean,Male,Adult,Sound effect,-,-,https://www.youtube.com/watch?v=MK-sMVDG6hI,WOONGJAE LEE,bonafide
shootforlove_son1_2,Son Heung Min,-,Yes,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=GZW136l3RvU,WOONGJAE LEE,bonafide
20230920_ytn_weather_6,WON LEEDA,-,No,Korean,Female,Adult,Random noise,-,-,https://www.youtube.com/watch?v=Dd_lpyiEV68,KWONWOO JEONG,bonafide
230511_DexInterView_10,Dex,-,No,Korean,Male,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=WzOrmd4kMqo,WOONGJAE LEE,bonafide
parkeunbin_interview_10,PARK EUN BIN,-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=3oob_1cAvRI,KWONWOO JEONG,bonafide
YumiPick_1,TTS_Chutul,TTS,No,Korean,Male,Adult,Music,Sound effect,-,https://youtu.be/5_U7HiM_ZGE?si=a6Wh79Y-9N51GhZS,INSEOK LEE,spoof
leejaemyung_2,LEE JAE MYUNG,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=qjgpbHH8xEY,KWONWOO JEONG,bonafide
wkorea_danielle_4,DANIELLE,-,No,Korean,Female,Teenager,Music,Sound effect,-,https://www.youtube.com/watch?v=3dUhn1mLw1U,KWONWOO JEONG,bonafide
Electricroad_bbcnews_6,Adrienne Murray,-,No,English,Female,Adult,Music,-,-,https://youtu.be/XpZcveIiU_8?si=S2u6ktUkJW8j3KCM,INSEOK LEE,bonafide
AI_SWINGS_ETA_4,MOON JIHOON,VC,No,Mixed,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=E7UJ6c4V4Io,KWONWOO JEONG,spoof
brothers_karamazov_maleAI_9,TTS_MALE,TTS,No,English,Male,Adult,-,-,-,Text to Speech Program,KWONWOO JEONG,spoof
ImJaeBum_HypeBoy_1,ImJaeBum,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/Fksv08A3-dE?si=epuQqKj9NPJWagGX,INSEOK LEE,spoof
pride_and_prejudice_maleAI_8,TTS_MALE,TTS,No,English,Male,Adult,-,-,-,Text to Speech Program,KWONWOO JEONG,spoof
230926_HanJuneTV_10,HanJune,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=qu9OqX_-3NU,WOONGJAE LEE,bonafide
Yonsei_5,TTS_Dream,TTS,No,Korean,Male,Adult,Music,-,-,https://youtube.com/shorts/eQq13HHCD28?si=wHwMClvf_peHRsYS,INSEOK LEE,spoof
elle_songhyegyo_10,SONG HYE GYO,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=lqanT2YWshA,KWONWOO JEONG,bonafide
bdns_lgtwins_8,MOON SANGHOON,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=7E4DfSFMcwU,KWONWOO JEONG,bonafide
Gerrard_1,TTS_DHG,TTS,No,Korean,Male,Adult,Music,Sound effect,-,https://youtube.com/shorts/m3SqHD_17SY?si=681I5DJ-oc0cbrl7,INSEOK LEE,spoof
20230927_sbsmorning_1,JOO SIEUN,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=WlZ-5HVm4O0,KWONWOO JEONG,bonafide
elle_hanni_10,HANNI,-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=KoTbLLK9-UM,KWONWOO JEONG,bonafide
Obama_DNC_Speech_3,Obama,-,No,English,Male,Adult,Music,Reverb,-,https://youtu.be/t7pc2j5OGp8?si=6pd_oyj8ZCWG8hsI,INSEOK LEE,bonafide
TED_Cuddly_10,Dan Finkel,-,No,English,Male,Adult,Random noise,-,-,https://youtu.be/z-ZEfxAL9SI?si=ELtooN9Nlz1SMAHp,INSEOK LEE,bonafide
AMF_3,TTS_Chelzard,TTS,No,Korean,Male,Teenager,Music,-,-,https://youtube.com/shorts/hbWLVEjaaaU?si=TpGXl6SIqvmj0nwL,INSEOK LEE,spoof
GD_AIcover_HypeBoy_2,G-Dragon,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/2wHfMukP4hk?si=6nmOX8lotxo1-Ven,INSEOK LEE,spoof
kane_clip_1,CHOI JINWOO,-,No,Korean,Male,Adult,Sound effect,-,-,https://www.youtube.com/watch?v=GCPENiWFySI,KWONWOO JEONG,bonafide
2021_04_17_AI_ANCHOR_7,BYUN SANGWOOK,TTS,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=Ud2vfh1T0cU,KWONWOO JEONG,spoof
230511_DexInterView_8,Dex,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=WzOrmd4kMqo,WOONGJAE LEE,bonafide
230916_Deep_3,KimGyuNam,-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=brxfNmLcwuU,WOONGJAE LEE,bonafide
Gerrard_9,TTS_DHG,TTS,No,Korean,Male,Adult,Music,Sound effect,-,https://youtube.com/shorts/m3SqHD_17SY?si=681I5DJ-oc0cbrl7,INSEOK LEE,spoof
FBCKtv_8,TTS_FBCKtv,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=51Cj2vS-hVg,WOONGJAE LEE,spoof
todayistoday_8,TTS_todayistoday,TTS,No,Korean,Female,Adult,-,-,-, https://www.youtube.com/watch?v=jR2VnNH1Zek,WOONGJAE LEE,spoof
G-Dragon_AIvoice_firstlove_3,G-Dragon,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=h8qRj3ti_rw&list=PLdZvmNDhnFxtlF4hzxizMFtQEDLoQoL9M&index=35,WOONGJAE LEE,spoof
230824_hanmoonchul_1,Han Moon Chul,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=H3qkiSMFYI0,WOONGJAE LEE,bonafide
KLAB_JeonJu_7,Jeon YeJin,-,No,Korean,Female,Adult,Music,Sound effect,-,https://youtu.be/npovKMxoo4c?si=BQwwWRQuCCCs5Ufn,INSEOK LEE,bonafide
stoveleague_clip_10,"NAMKOONG MIN, PARK EUNBIN",-,Yes,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=FSn93vXPuMY,KWONWOO JEONG,bonafide
youquiz_EP191_2,Yoo Jae Seok,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=chXZVXYTVU4,WOONGJAE LEE,bonafide
20230921_mbc_weather_2,OH YOANNA,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=T4WDT4G3pxU,KWONWOO JEONG,bonafide
TAKGUYAKI_7,TTS_TAKGUYAKI,TTS,No,Korean,Female,Adult,Music,Sound effect,Crowded,https://www.youtube.com/watch?v=mK66dKyyzm4,WOONGJAE LEE,spoof
Dean_AIcover_Peaches_4,DEAN,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=r9roj7sIUNY,WOONGJAE LEE,spoof
230323_DexInterview_8,Kwon EunBi,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=CHuZQoEaMOI,WOONGJAE LEE,bonafide
gridanews_10,TTS_gridanews,TTS,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=J0RlmWPSlgY,WOONGJAE LEE,spoof
20230928_handonghoon_8,HAN DONGHOON,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=YPDeL3eb0sM,KWONWOO JEONG,bonafide
MissYou_ImJaeBum_4,ImJaeBum,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/cOMlxeng9D0?si=f-dxjlFyhYVc42aR,INSEOK LEE,spoof
SportsOneChaser_7,TTS_SportsOneChaser,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=eEm-nvXFzsE,WOONGJAE LEE,spoof
BrunoMars_AIcover_EentHorizon_8,Bruno Mars,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=m5mQ2aL2Mkg,WOONGJAE LEE,spoof
FreddieMercury_AIcover_oortCloud_1,Freddie Mercury,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=ARgjMf-76-c,WOONGJAE LEE,spoof
2020president_chusuk_7,MOON JAEIN,-,No,Korean,Male,Adult,Music,Random noise,-,https://www.youtube.com/watch?v=-9XooEGlqOw,KWONWOO JEONG,bonafide
20230913_sbs_news_airbnb_5,MALE NEWSCASTER,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=JIq_1VDBlEA,KWONWOO JEONG,bonafide
221231_Hansal_5,Naeil,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=QOgtoJK_kZY,WOONGJAE LEE,bonafide
kane_clip_3,CHOI JINWOO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=GCPENiWFySI,KWONWOO JEONG,bonafide
Debate_7,TTS_funshorts_1,TTS,No,Korean,Female,Teenager,Music,-,-,https://youtube.com/shorts/LGgfc-kQQM0?si=TFDhtRnlV3YhmjeW,INSEOK LEE,spoof
elle_haerin_3,HAERIN,-,No,Korean,Female,Teenager,Music,Sound effect,-,https://www.youtube.com/watch?v=9a3CB5RJ7B0,KWONWOO JEONG,bonafide
2023_01_31_AI_WEATHER_7,LEE JIAE,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=s8btT3yy3nY,KWONWOO JEONG,spoof
KBS_Soccer_Barain_7,"Lee YoungPyo, Nam HyunJong",-,Yes,Korean,Male,Adult,Music,Crowded,-,https://youtu.be/k8duJ8fZTgA?si=lxYjhy3uhkb8MgAl,INSEOK LEE,bonafide
chuucandoit_hair_8,Chuu ( Kim Ji Woo ),-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=7MihoRON4ew,WOONGJAE LEE,bonafide
typecast_hobin_1,TTS_hobin,TTS,No,Mixed,Male,Child,-,-,-,https://app.typecast.ai/ko/editor/652e2ca2d6b93d976b856240,WOONGJAE LEE,spoof
KimKyungHo_AIcover_You_7,KimKyungHo,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=6x8R0PP9Vm4,WOONGJAE LEE,spoof
2022_01_21_AI_YOON_6,YOON SUKYOUL,TTS,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=KUNWa5UjxSg,KWONWOO JEONG,spoof
ziroud_2,TTS_Hooligun,TTS,No,Korean,Male,Child,Music,-,-,https://youtu.be/672_mR42M2I?si=ZhYgv0GWEc3cjwDF,INSEOK LEE,spoof
mnet_kimchaewon_4,KIM CHAEWON,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=8uD7Gu22I-E,KWONWOO JEONG,bonafide
YTNScienceToday_Love_9,Lee HyoJong,-,No,Korean,Male,Adult,Music,-,-,https://youtu.be/2KKk6ySUPjI?si=AoQyUOl42uqsx5dx,INSEOK LEE,bonafide
230824_hanmoonchul_2,Han Moon Chul,-,Yes,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=H3qkiSMFYI0,WOONGJAE LEE,bonafide
GangWonFC_NEWS_2,TTS_HOTISSUE,TTS,No,Korean,Female,Teenager,Music,-,-,https://youtu.be/q5sbCEOt8lA?si=1c6gML--3E5ePADV,INSEOK LEE,spoof
20230925_ytnweather_9,YOON SUBIN,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=OMVqiMlq5dY,KWONWOO JEONG,bonafide
Leesooji_naver_9,TTS_LeeSooJi,TTS,No,Korean,Female,Adult,-,-,-,https://clovadubbing.naver.com/project/2832923,WOONGJAE LEE,spoof
kkultube_7,TTS_kkultube,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=Vo9B_QDr0Vc,WOONGJAE LEE,spoof
AI_PARKMYUNGSOO_NEWJEANS_6,PARK MYUNGSOO,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=aI7C5zK_2Ns,KWONWOO JEONG,spoof
IU_AIcover_nomatterwhere_8,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=TDEqKZNMRHU,WOONGJAE LEE,spoof
20230920_yagubujang_9,PARK JAEHO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=Dp0_9HnIiJ4,KWONWOO JEONG,bonafide
20230921_mbc_weather_7,OH YOANNA,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=T4WDT4G3pxU,KWONWOO JEONG,bonafide
G-Dragon_AIvoice_firstlove_1,G-Dragon,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=h8qRj3ti_rw&list=PLdZvmNDhnFxtlF4hzxizMFtQEDLoQoL9M&index=35,WOONGJAE LEE,spoof
TED_benifits_of_bilingual_6,Mia Nacamulli,-,No,English,Female,Adult,-,-,-,https://youtu.be/MMmOLN5zBLY?si=oZ4239CxG4ekmtJ3,INSEOK LEE,bonafide
wkorea_danielle_1,DANIELLE,-,No,Korean,Female,Teenager,Music,-,-,https://www.youtube.com/watch?v=3dUhn1mLw1U,KWONWOO JEONG,bonafide
Debate_2,TTS_funshorts_1,TTS,No,Korean,Female,Teenager,Music,-,-,https://youtube.com/shorts/LGgfc-kQQM0?si=TFDhtRnlV3YhmjeW,INSEOK LEE,spoof
tottenham_interview_1,Ange Postecoglou,-,No,English,Male,Adult,Crowded,-,-,https://www.youtube.com/watch?v=TrYHDkeccF0,KWONWOO JEONG,bonafide
kkultube_9,TTS_kkultube,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=Vo9B_QDr0Vc,WOONGJAE LEE,spoof
ESPN_POGBA_1,INTERVIEWEE_2,-,No,English,Male,Elder,Music,-,-,https://youtu.be/JdIZ7cBvmu8?si=jl_gXcqGS70fLg5Y,INSEOK LEE,bonafide
Tetris_7,"Obama,Trump",TTS,Yes,English,Male,Adult,Music,Sound effect,-,https://youtu.be/FPQWufWTDeA?si=JMUEguw4E4bFehdy,INSEOK LEE,spoof
20230926_jtbcnews_8,SHIN HYEWON,-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=WQ1DGLk0Yf4,KWONWOO JEONG,bonafide
Tetris_5,"Obama,Trump",TTS,Yes,English,Male,Adult,Music,-,-,https://youtu.be/FPQWufWTDeA?si=JMUEguw4E4bFehdy,INSEOK LEE,spoof
LOL_WORLDS_REACTION_2,TTS_Hmi,TTS,No,Korean,Female,Adult,Music,-,-,https://youtu.be/V-cKu6-o4lE?si=4Qzau_jWntoUmA0w,INSEOK LEE,spoof
ConanShow_Carpool_7,"Conan, Kramer",-,Yes,English,Male,Adult,Random noise,Crowded,-,https://youtu.be/ZtCf0d8Nz5U?si=41hJFvab0tZ-W9fV,INSEOK LEE,bonafide
Gerrard_5,TTS_DHG,TTS,No,Korean,Male,Adult,Music,Sound effect,-,https://youtube.com/shorts/m3SqHD_17SY?si=681I5DJ-oc0cbrl7,INSEOK LEE,spoof
230916_Deep_7,KimGyuNam,-,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=brxfNmLcwuU,WOONGJAE LEE,bonafide
230714_Workman_1,JangSeoungGyu,-,No,Korean,Male,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=eVyBWHsIHdU,WOONGJAE LEE,bonafide
BUZZ_AIcover_haeyo_6,BUZZ,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=qIwMyaHbP4A,WOONGJAE LEE,spoof
GScampus_1,GScampus,TTS,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=eXcekCx7Bxo,WOONGJAE LEE,spoof
230716_Physical_8,Lee KangIn,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=SXSTtz25f-Y,WOONGJAE LEE,bonafide
Double_1,TTS_Baseball,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/SSgZZeVSFBs?si=7wHRf6tDCCSr6Xzk,INSEOK LEE,spoof
NDH_Blueclub_3,NDH_Blueclub,TTS,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=l1mUUp0puys,WOONGJAE LEE,spoof
KBS_Soccer_Barain_8,"Lee YoungPyo, Nam HyunJong",-,Yes,Korean,Male,Adult,Music,-,-,https://youtu.be/k8duJ8fZTgA?si=lxYjhy3uhkb8MgAl,INSEOK LEE,bonafide
HANI_AIcover_OffMyFace_9,HANI,VC,No,English,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=_jcDqhQCmK4,WOONGJAE LEE,spoof
footballmaster_8,TTS_footballmaster,TTS,No,Korean,Female,Teenager,Music,-,-,https://www.youtube.com/watch?v=BEp1k3gEP44,WOONGJAE LEE,spoof
Howtomake_AIcover_8,TTS,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/PWQVcYml2ZA?si=ISO1e3aqKGO7RkFq,INSEOK LEE,spoof
230914_Yonhap_Messi_8,Go HyunSil,-,No,Korean,Female,Adult,Music,-,-,https://youtu.be/YOgGBg9yD8M?si=W3xTPwXN7zITtgNs,INSEOK LEE,bonafide
ODG_7and5_4,7yrs_Old_Child,-,No,Korean,Female,Child,Random noise,-,-,https://youtu.be/xcq1_w-57Ug?si=KY6IQoUf9VZgcHyl,INSEOK LEE,bonafide
Morgan_Freeman_Singularity_5,Morgan Freeman,VC,No,English,Male,Adult,Music,-,-,https://youtu.be/oxXpB9pSETo?si=qJXmXYz8ZSOsQzLM,INSEOK LEE,spoof
230716_Physical_2,Lee KangIn,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=SXSTtz25f-Y,WOONGJAE LEE,bonafide
230701_Deep_10,"KimGyuNam, YoonHyukJun",-,Yes,Korean,Female+Male,Adult,Music,-,-,https://www.youtube.com/watch?v=DDnXlTxpL0M,WOONGJAE LEE,bonafide
KwonEunBi_9,TTS_Human_Addict,TTS,No,Korean,Female,Adult,Music,-,-,https://youtu.be/Bxmnp2fzf4g?si=8lKrCLJqyPpqekFb,INSEOK LEE,spoof
230916CITYvsWHU_1,SPORT CASTER(City),-,No,English,Male,Adult,Crowded,-,-,https://youtu.be/CeZ7wk6e9V4?si=90OlaTygTqRVXdQa,INSEOK LEE,bonafide
221231_Hansal_4,Naeil,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=QOgtoJK_kZY,WOONGJAE LEE,bonafide
20230913_sbs_news_militaryminister_1,FEMALE NEWSCASTER,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=NdQ0pVzHkjg,KWONWOO JEONG,bonafide
HongChul_8,TTS_MoJi,TTS,No,Korean,Male,Child,Music,Sound effect,-,https://youtu.be/BZjaztfsyDc?si=z0nC9t-09qxS3qUt,INSEOK LEE,spoof
YumiPick_9,TTS_Chutul,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/5_U7HiM_ZGE?si=a6Wh79Y-9N51GhZS,INSEOK LEE,spoof
Chuucandoit_EP76_2,Chuu ( Kim Ji Woo ),-,No,Korean,Female,Adult,Random noise,Sound effect,-,https://www.youtube.com/watch?v=iXPmToPZj0c&list=PLfLDurFklIaph4F7oqHjkSsw8AwlLZPA8&index=28,WOONGJAE LEE,bonafide
brothers_karamazov_maleAI_4,TTS_MALE,TTS,No,English,Male,Adult,-,-,-,Text to Speech Program,KWONWOO JEONG,spoof
HongChul_6,TTS_MoJi,TTS,No,Korean,Male,Child,Music,Sound effect,-,https://youtu.be/BZjaztfsyDc?si=z0nC9t-09qxS3qUt,INSEOK LEE,spoof
BUZZ_AIcover_haeyo_10,BUZZ,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=qIwMyaHbP4A,WOONGJAE LEE,spoof
footballmaster_9,TTS_footballmaster,TTS,No,Korean,Female,Teenager,Music,-,-,https://www.youtube.com/watch?v=BEp1k3gEP44,WOONGJAE LEE,spoof
YTN_allinsoccer_2,NEWS CASTER,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=Ip6LVStj-sA,WOONGJAE LEE,bonafide
typecast_hobin_7,TTS_hobin,TTS,No,Korean,Male,Child,-,-,-,https://app.typecast.ai/ko/editor/652e2ca2d6b93d976b856240,WOONGJAE LEE,spoof
230921_GAMST_ManchesterUnited_6,GAMST,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=5S8HBc6Q2Ng,WOONGJAE LEE,bonafide
choigangbaseball_talk_9_1,"Park YongTaek, Kim SunWoo",-,Yes,Korean,Male,Adult,Music,Crowded,-,https://youtu.be/tQEXsNWLF5g?si=z47ch3ZY0CO1tonY,INSEOK LEE,bonafide
G-Dragon_AIvoice_firstlove_5,G-Dragon,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=h8qRj3ti_rw&list=PLdZvmNDhnFxtlF4hzxizMFtQEDLoQoL9M&index=35,WOONGJAE LEE,spoof
230922_ImYuJin_5,Im YuJin,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=oWPOODlfZMU,WOONGJAE LEE,bonafide
230610_Deep_4,YoonHyukJun,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=F-9SFYmO_XQ,WOONGJAE LEE,bonafide
Chuucandoit_EP76_4,Chuu ( Kim Ji Woo ),-,Yes,Korean,Female,Adult,Music,Random noise,-,https://www.youtube.com/watch?v=iXPmToPZj0c&list=PLfLDurFklIaph4F7oqHjkSsw8AwlLZPA8&index=28,WOONGJAE LEE,bonafide
ISU_AIcover_snowflower_10,Isu,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=ZJ5WnjoWSxU,WOONGJAE LEE,spoof
230917_MBCNEWS_PaikJongWon_3,PaikJongWon,-,No,Korean,Male,Adult,-,-,-,https://youtu.be/FGecEhX-ToA?si=gNxSJOMhcj-QETqr,INSEOK LEE,bonafide
typecast_rion_4,TTS_rion,TTS,No,Korean,Male,Adult,-,-,-,https://app.typecast.ai/ko/editor/652e2b955203a6e70810435f,WOONGJAE LEE,spoof
221124_Hansal_10,HaRu,-,Yes,Mixed,Female+Male,Adult,Random noise,Music,-,https://www.youtube.com/watch?v=EGegU_bsZMs,WOONGJAE LEE,bonafide
bbc_news_korea_northkorea_4,Jean Mackenzie,-,No,English,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=R8BXubXr5qQ,WOONGJAE LEE,bonafide
ODG_7and5_3,"5yrs_Old_Child, 7yrs_Old_Child",-,Yes,Korean,Female,Child,Random noise,-,-,https://youtu.be/xcq1_w-57Ug?si=KY6IQoUf9VZgcHyl,INSEOK LEE,bonafide
Howtomake_AIcover_3,TTS(Hobin),TTS,Yes,Korean,Male,Mix,Music,-,-,https://youtu.be/PWQVcYml2ZA?si=ISO1e3aqKGO7RkFq,INSEOK LEE,spoof
20230925_sbsnews7_4,KIM DOGYUN,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=jP-t-Y59gzs,KWONWOO JEONG,bonafide
typecast_changbae_2,TTS_changbae,TTS,No,Korean,Male,Elder,-,-,-,https://app.typecast.ai/ko/editor/652e2efd0307cc9327e94b41,WOONGJAE LEE,spoof
230925_MBC_Kangin_3,Lee KangIn,-,No,Korean,Male,Adult,Crowded,-,-,https://youtu.be/dcayLog4cak?si=-Qak-FXjo54cJ8To,INSEOK LEE,bonafide
20230928_handonghoon_5,HAN DONGHOON,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=YPDeL3eb0sM,KWONWOO JEONG,bonafide
YounHa_AIcover_sim_7,YounHa,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=LWPf7l3-W_A,WOONGJAE LEE,spoof
bdns_lgtwins_7,MOON SANGHOON,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=7E4DfSFMcwU,KWONWOO JEONG,bonafide
